orgnr,wikidata_item,wikidata_label
5565772992,http://www.wikidata.org/entity/Q728128,Linx
5565773008,http://www.wikidata.org/entity/Q10659522,SJ Event
5565786679,http://www.wikidata.org/entity/Q113458931,Breidablick Film Produktion
5565789129,http://www.wikidata.org/entity/Q10634770,DBGY Juvelen AB
5565791950,http://www.wikidata.org/entity/Q18292632,Norrlandsvagnar
5565817870,http://www.wikidata.org/entity/Q60970963,Micasa Fastigheter
5565821559,http://www.wikidata.org/entity/Q1663776,ICA AB
5565826558,http://www.wikidata.org/entity/Q65083539,Embracer Group
5565833562,http://www.wikidata.org/entity/Q90883219,Distans Strateg Sweden AB
5565833919,http://www.wikidata.org/entity/Q98071250,Ockelbo Ost
5565835146,http://www.wikidata.org/entity/Q90824148,Ansgarskolorna AB
5565838066,http://www.wikidata.org/entity/Q90882164,Aspdammskolan AB
5565842027,http://www.wikidata.org/entity/Q3177392,Jernhusen
5565843132,http://www.wikidata.org/entity/Q90883283,Palmlunds Rydebäck AB
5565847836,http://www.wikidata.org/entity/Q90883837,Växjö Fria Gymnasium AB
5565848420,http://www.wikidata.org/entity/Q90883293,Västerås Montessoriskola AB
5565848537,http://www.wikidata.org/entity/Q90882406,Eksjö Fordonsutbildning AB
5565851507,http://www.wikidata.org/entity/Q90884055,Nordiska Musikgymnasiet AB
5565858536,http://www.wikidata.org/entity/Q90883091,Fritidshemmet Hästens AB
5565858619,http://www.wikidata.org/entity/Q90882324,Kubikskolan Aktiebolag
5565874053,http://www.wikidata.org/entity/Q91022068,Västerholmen Eken AB
5565878054,http://www.wikidata.org/entity/Q686030,Alfa Laval
5565883708,http://www.wikidata.org/entity/Q99504879,Mediaintressenter PLMS AB
5565895777,http://www.wikidata.org/entity/Q90883020,Österåkers Friskola AB
5565896213,http://www.wikidata.org/entity/Q90882183,Cis Kalmar AB
5565913992,http://www.wikidata.org/entity/Q116481261,NonStop Sales
5565917993,http://www.wikidata.org/entity/Q90882108,Spirande Lärande I Täby AB
5565922480,http://www.wikidata.org/entity/Q10615750,PAN Vision
5565923330,http://www.wikidata.org/entity/Q2062521,Grin
5565927026,http://www.wikidata.org/entity/Q90882413,Haninge Montessoriskola Aktiebolag
5565933503,http://www.wikidata.org/entity/Q90882261,Montessoriskolan I Skene Aktiebolag
5565934055,http://www.wikidata.org/entity/Q90882153,Rydbo Friskola Aktiebolag
5565934279,http://www.wikidata.org/entity/Q90882440,Lär i Värmdö AB
5565937868,http://www.wikidata.org/entity/Q90882292,Axona Dendron AB
5565938700,http://www.wikidata.org/entity/Q90882457,Olympica AB
5565956553,http://www.wikidata.org/entity/Q91015384,Anoma Holding i Helsingborg AB
5565957320,http://www.wikidata.org/entity/Q116365335,Stars & Angels Productions
5565959169,http://www.wikidata.org/entity/Q165485,IBX
5565969630,http://www.wikidata.org/entity/Q105626078,SJ Öresund
5565970471,http://www.wikidata.org/entity/Q90821087,NTI Gymnasiet Ellips AB
5565972352,http://www.wikidata.org/entity/Q90883242,Frösunda IoF AB
5565972451,http://www.wikidata.org/entity/Q10453555,City Gross
5565974671,http://www.wikidata.org/entity/Q90882776,Humeq Education AB
5565977609,http://www.wikidata.org/entity/Q90883584,Västbergaskolan AB
5565979639,http://www.wikidata.org/entity/Q106638337,ICA Nyströms
5565980942,http://www.wikidata.org/entity/Q90882396,Sofiaängen AB
5565990545,http://www.wikidata.org/entity/Q90883654,Attendo Samsa AB
5565998860,http://www.wikidata.org/entity/Q90825037,Täby Friskola Aktiebolag
5566003397,http://www.wikidata.org/entity/Q123910382,SF Studios Production
5566003462,http://www.wikidata.org/entity/Q65194841,Retorikförlaget
5566018205,http://www.wikidata.org/entity/Q90883581,The Tanto School AB
5566023684,http://www.wikidata.org/entity/Q90882724,Consensum Lund AB
5566024906,http://www.wikidata.org/entity/Q90883100,Anton Utbildning AB
5566033592,http://www.wikidata.org/entity/Q90882132,G-Klaven AB
5566034137,http://www.wikidata.org/entity/Q131290747,Q131290747
5566044599,http://www.wikidata.org/entity/Q90883037,Friskolan Lyftet AB
5566051073,http://www.wikidata.org/entity/Q10507658,Gota Media
5566054812,http://www.wikidata.org/entity/Q91012973,Attendo Group AB
5566059290,http://www.wikidata.org/entity/Q4724374,Algoryx
5566064001,http://www.wikidata.org/entity/Q90882300,Banérportsskolan AB
5566064209,http://www.wikidata.org/entity/Q90882791,Distra Utbildnings Center AB
5566066980,http://www.wikidata.org/entity/Q90883846,Hvilan Utbildning AB
5566067996,http://www.wikidata.org/entity/Q7394999,Svenska UMTS-nät AB
5566068499,http://www.wikidata.org/entity/Q1345441,SAS Group
5566077581,http://www.wikidata.org/entity/Q1671623,Intrum Justitia
5566079819,http://www.wikidata.org/entity/Q10650217,Red Planet AB
5566081740,http://www.wikidata.org/entity/Q90882710,Industritekniska Gymnasiet Bergslagen AB
5566081948,http://www.wikidata.org/entity/Q117713039,Upside Studios
5566086756,http://www.wikidata.org/entity/Q90883344,Vårkullen AB
5566090162,http://www.wikidata.org/entity/Q109787297,Mips AB
5566095047,http://www.wikidata.org/entity/Q10500553,Futuraskolan AB
5566096227,http://www.wikidata.org/entity/Q90882235,Almaröd Friskola AB
5566096516,http://www.wikidata.org/entity/Q90835124,Inspira Förskolor & Skolor AB
5566100136,http://www.wikidata.org/entity/Q90883561,Maestro Svindersvik Aktiebolag
5566102033,http://www.wikidata.org/entity/Q90836772,Nordic International School AB
5566103536,http://www.wikidata.org/entity/Q10659648,SSE Business Lab
5566105705,http://www.wikidata.org/entity/Q10458281,Connecta
5566106265,http://www.wikidata.org/entity/Q61762643,Fästningsguiden i Norr AB
5566106612,http://www.wikidata.org/entity/Q10511226,Guttsta Källa
5566108055,http://www.wikidata.org/entity/Q253423,Orrön Energy
5566112834,http://www.wikidata.org/entity/Q90883960,Falu Frigymnasium Aktiebolag
5566118443,http://www.wikidata.org/entity/Q91012913,Hergla Fastighetsbolag AB
5566120290,http://www.wikidata.org/entity/Q16498464,BB Stockholm
5566126479,http://www.wikidata.org/entity/Q90883258,J-Son Pedagogikcentrum AB
5566127097,http://www.wikidata.org/entity/Q90882114,Nytida Riggen AB
5566127600,http://www.wikidata.org/entity/Q90882186,Nya Skolan Trollhättan Aktiebolag
5566134531,http://www.wikidata.org/entity/Q1000428,MySQL AB
5566138151,http://www.wikidata.org/entity/Q90883648,Fastighetsbolaget Sikforsbygden AB
5566139167,http://www.wikidata.org/entity/Q91020375,Rekult AB
5566139290,http://www.wikidata.org/entity/Q31888278,Edukatus
5566139654,http://www.wikidata.org/entity/Q2438127,Tobii
5566139720,http://www.wikidata.org/entity/Q117534322,Ljungby Holding
5566142906,http://www.wikidata.org/entity/Q56451198,Spiltan fonder
5566146956,http://www.wikidata.org/entity/Q90883224,AHA Utbildning AB
5566148614,http://www.wikidata.org/entity/Q10495171,Film i Skåne
5566156658,http://www.wikidata.org/entity/Q130307911,Sony Mobile Communications AB
5566157102,http://www.wikidata.org/entity/Q7246649,ProCivitas Privata Gymnasium
5566174438,http://www.wikidata.org/entity/Q90882230,Hudik Friskoleutbildning AB
5566177084,http://www.wikidata.org/entity/Q6861992,Avincis Sweden
5566178215,http://www.wikidata.org/entity/Q90882404,Norrlidens Kunskapscentrum AB
5566182662,http://www.wikidata.org/entity/Q90883114,Stella Montessori AB
5566199260,http://www.wikidata.org/entity/Q90882690,Folkuniversitetet Uppdrag Norr Aktiebolag
5566205455,http://www.wikidata.org/entity/Q90883964,Animallogos AB
5566205737,http://www.wikidata.org/entity/Q90882768,Forshagaakademin AB
5566206180,http://www.wikidata.org/entity/Q90883340,Fyrklöverns Montessori AB
5566207113,http://www.wikidata.org/entity/Q90883664,Famn AB
5566214069,http://www.wikidata.org/entity/Q90882363,Ryssbygymnasiet AB
5566216908,http://www.wikidata.org/entity/Q131740360,Serneke Sverige
5566218524,http://www.wikidata.org/entity/Q123987815,Est E Ban
5566222013,http://www.wikidata.org/entity/Q90882342,Ingridskolan AB
5566229851,http://www.wikidata.org/entity/Q90883658,Antistilla AB
5566234935,http://www.wikidata.org/entity/Q112897878,Noble Entertainment
5566235700,http://www.wikidata.org/entity/Q132198962,Houdini sportswear
5566243548,http://www.wikidata.org/entity/Q90882702,Lillerudsgymnasiet AB
5566257563,http://www.wikidata.org/entity/Q90829708,Cybergymnasiets Trafikskola AB
5566262407,http://www.wikidata.org/entity/Q10406450,Alltele
5566264056,http://www.wikidata.org/entity/Q90661298,Campeon Frigymnasium AB
5566268719,http://www.wikidata.org/entity/Q10410032,Anagram Produktion
5566269014,http://www.wikidata.org/entity/Q90882735,Vänergymnasiet AB
5566270095,http://www.wikidata.org/entity/Q90883600,Skanör Falsterbo Montessoriskola AB
5566285994,http://www.wikidata.org/entity/Q90882754,Refis Rörentreprenörernas Friskola I Stockholm A
5566296058,http://www.wikidata.org/entity/Q106638297,Sylvis Döttrar
5566303060,http://www.wikidata.org/entity/Q130639105,Q130639105
5566303938,http://www.wikidata.org/entity/Q90824176,KLARA Gymnasium Kunskap AB
5566304613,http://www.wikidata.org/entity/Q90883929,Böle Byskola AB
5566304928,http://www.wikidata.org/entity/Q136031583,Finansiell ID-Teknik BID
5566306683,http://www.wikidata.org/entity/Q136774192,Turismens utredningsinstitut
5566325840,http://www.wikidata.org/entity/Q90826066,"Ekberg, Lund & Partners Aktiebolag"
5566330949,http://www.wikidata.org/entity/Q91018740,LIMI Partner AB
5566337993,http://www.wikidata.org/entity/Q124663855,Q124663855
5566339304,http://www.wikidata.org/entity/Q10569256,Loopia
5566340302,http://www.wikidata.org/entity/Q56302181,Vetlanda Stadshus AB
5566344270,http://www.wikidata.org/entity/Q90883335,Alm Education AB
5566354592,http://www.wikidata.org/entity/Q54149401,Imagination Studios AB
5566358759,http://www.wikidata.org/entity/Q90818611,JENSEN education college AB
5566363973,http://www.wikidata.org/entity/Q90836755,Aspero Friskolor AB
5566379623,http://www.wikidata.org/entity/Q90882113,Ungart AB
5566380340,http://www.wikidata.org/entity/Q61809976,Bockholmen Hav & Restaurang
5566396817,http://www.wikidata.org/entity/Q5197648,Cybaero
5566402912,http://www.wikidata.org/entity/Q509034,Sverigeflyg Holding
5566403407,http://www.wikidata.org/entity/Q90882360,Freinetskolan Tallbacken AB
5566404231,http://www.wikidata.org/entity/Q15992275,Regionteatern Blekinge Kronoberg
5566410576,http://www.wikidata.org/entity/Q19386342,Redpill Linpro
5566412549,http://www.wikidata.org/entity/Q90882793,G.O. Kompetens Transportgymnasium AB
5566416268,http://www.wikidata.org/entity/Q52232930,EFTI
5566416532,http://www.wikidata.org/entity/Q25421421,Coldwood Interactive
5566426630,http://www.wikidata.org/entity/Q90882341,Lunds Fordonstekniska Gymnasium AB
5566429626,http://www.wikidata.org/entity/Q123055850,Pipistrello
5566431044,http://www.wikidata.org/entity/Q90882810,Curt Nicolin Gymnasiet AB
5566443817,http://www.wikidata.org/entity/Q65195204,North Kingdom
5566447768,http://www.wikidata.org/entity/Q90829709,KYH AB
5566449582,http://www.wikidata.org/entity/Q61784444,Bogesund Slott AB
5566452206,http://www.wikidata.org/entity/Q91016576,Humana Holding AB
5566460050,http://www.wikidata.org/entity/Q106580687,Biograf Forum i Trollhättan Aktiebolag
5566463849,http://www.wikidata.org/entity/Q5312526,Dugges Ale- och Porterbryggeri
5566472733,http://www.wikidata.org/entity/Q125343942,Svenskt Kvalitetsindex
5566477286,http://www.wikidata.org/entity/Q27016811,Noba Bank Group
5566498993,http://www.wikidata.org/entity/Q18335056,Way Creative
5566501796,http://www.wikidata.org/entity/Q90883631,Oasen Utbildningscenter AB
5566520432,http://www.wikidata.org/entity/Q10502427,Gamla Slottskällans bryggeri
5566533096,http://www.wikidata.org/entity/Q4047174,Polestar Racing
5566535448,http://www.wikidata.org/entity/Q106590053,Fregatten Bio AB
5566551189,http://www.wikidata.org/entity/Q135471790,Q135471790
5566551197,http://www.wikidata.org/entity/Q135471783,Q135471783
5566555727,http://www.wikidata.org/entity/Q79977467,Compricer
5566563531,http://www.wikidata.org/entity/Q10438182,Byggmax
5566566138,http://www.wikidata.org/entity/Q1646020,Konichiwa Records
5566566880,http://www.wikidata.org/entity/Q136780360,Google Sweden
5566570262,http://www.wikidata.org/entity/Q90821602,Tisenhult-gruppen AB
5566571138,http://www.wikidata.org/entity/Q112222258,Memfis Film Rights5
5566577705,http://www.wikidata.org/entity/Q90826309,ULNO AB
5566578307,http://www.wikidata.org/entity/Q90883923,Vidarskolan AB (svb)
5566596457,http://www.wikidata.org/entity/Q112843469,Sweetwater Production
5566598776,http://www.wikidata.org/entity/Q106580744,Bio 3:an AB
5566616297,http://www.wikidata.org/entity/Q90882201,Malmö Friskola AB
5566618954,http://www.wikidata.org/entity/Q1564880,HMS Industrial Networks
5566630132,http://www.wikidata.org/entity/Q1593169,Hector Rail
5566638507,http://www.wikidata.org/entity/Q99385404,Cecilia Hillström Gallery
5566639331,http://www.wikidata.org/entity/Q10507573,Gooh
5566641691,http://www.wikidata.org/entity/Q90882133,Metapontum AB
5566645353,http://www.wikidata.org/entity/Q126073932,Anagram Sverige
5566646286,http://www.wikidata.org/entity/Q31893024,Malmö Chokladfabrik
5566647276,http://www.wikidata.org/entity/Q56868126,Gotland Whisky
5566654090,http://www.wikidata.org/entity/Q49098475,Förpackningsinsamlingen
5566655022,http://www.wikidata.org/entity/Q10714547,Vertigo (bokförlag)
5566656160,http://www.wikidata.org/entity/Q112764050,Sluggerfilm
5566657515,http://www.wikidata.org/entity/Q90882401,Oneschool Global Nyby Campus AB
5566666102,http://www.wikidata.org/entity/Q90883061,Bild Och Form I Göteborg Aktiebolag
5566666789,http://www.wikidata.org/entity/Q90883962,AF Affärseffekt Framtidsskola AB
5566668413,http://www.wikidata.org/entity/Q90883317,Tyresö Montessoriskola Aktiebolag
5566674205,http://www.wikidata.org/entity/Q91017981,Perstorp Holding AB
5566674759,http://www.wikidata.org/entity/Q217493,Paradox Interactive
5566677927,http://www.wikidata.org/entity/Q90882304,Nya Läroverket Luleå AB
5566683933,http://www.wikidata.org/entity/Q116775025,Forestlight Studio
5566684345,http://www.wikidata.org/entity/Q90882452,Nytida Solängen AB
5566688361,http://www.wikidata.org/entity/Q90882238,Hagmarkens Förskola/Skola AB
5566692850,http://www.wikidata.org/entity/Q10397786,AAK AB
5566694799,http://www.wikidata.org/entity/Q113622069,Eyeworks Sweden
5566700232,http://www.wikidata.org/entity/Q10502863,Garbergs
5566702147,http://www.wikidata.org/entity/Q3436895,Relacom
5566705371,http://www.wikidata.org/entity/Q91020055,Sidsjö Fastigheter AB
5566708615,http://www.wikidata.org/entity/Q90882229,Utbildningsservice I Västerås AB
5566708789,http://www.wikidata.org/entity/Q10542539,Kaktus film
5566712039,http://www.wikidata.org/entity/Q91014475,KU Kunskapsutveckling AB
5566725056,http://www.wikidata.org/entity/Q108733318,Vitec Agrando AB
5566725205,http://www.wikidata.org/entity/Q112221070,Calcio AB
5566729926,http://www.wikidata.org/entity/Q49094894,Godel
5566730551,http://www.wikidata.org/entity/Q105743011,ParkTrade Europe AB
5566730585,http://www.wikidata.org/entity/Q10484496,EnterCard
5566737549,http://www.wikidata.org/entity/Q65196626,TBWA Stockholm
5566740113,http://www.wikidata.org/entity/Q10649683,Raoul Wallenbergskolan
5566742929,http://www.wikidata.org/entity/Q91020953,Rent a Boss i Helsingborg AB
5566747290,http://www.wikidata.org/entity/Q90882394,Nti Gymnasiet Helix AB
5566751748,http://www.wikidata.org/entity/Q2661245,Avalanche Studios
5566753736,http://www.wikidata.org/entity/Q90882329,Yrkesplugget I Sverige AB
5566754437,http://www.wikidata.org/entity/Q136622857,Renée Voltaire AB
5566762356,http://www.wikidata.org/entity/Q110150738,Klarna Holding
5566765920,http://www.wikidata.org/entity/Q90883339,Jönsbergska Idrottsskolan Norrköping AB
5566765995,http://www.wikidata.org/entity/Q90882344,Mediagymnasiet Nacka Strand AB
5566770896,http://www.wikidata.org/entity/Q91009341,Ambea Vård & Omsorg AB
5566793492,http://www.wikidata.org/entity/Q90882314,Victum Utveckling AB
5566795315,http://www.wikidata.org/entity/Q121634829,Hutnu!
5566810601,http://www.wikidata.org/entity/Q108602495,Begravningsbyrå Tidevarv
5566814504,http://www.wikidata.org/entity/Q10685956,Sveriges Ridgymnasium AB
5566814801,http://www.wikidata.org/entity/Q90883967,Stockholms El-Utbildning AB
5566815725,http://www.wikidata.org/entity/Q866606,Bisnode
5566820675,http://www.wikidata.org/entity/Q90829710,Qvarnholmens Skola AB
5566824693,http://www.wikidata.org/entity/Q90838461,Impius Vård och Utbildning AB
5566830278,http://www.wikidata.org/entity/Q91013596,JWA Management AB
5566833553,http://www.wikidata.org/entity/Q91015418,Atnotera AB
5566850623,http://www.wikidata.org/entity/Q12010840,XXL
5566856166,http://www.wikidata.org/entity/Q10660739,Astrid Lindgren Aktiebolag
5566866082,http://www.wikidata.org/entity/Q90882758,Tau Learning Aktiebolag
5566887633,http://www.wikidata.org/entity/Q10418038,Arkiv Digital
5566904743,http://www.wikidata.org/entity/Q113564659,Atmo Produktion
5566909254,http://www.wikidata.org/entity/Q91014470,Malmgruppen Holding AB
5566910914,http://www.wikidata.org/entity/Q131827283,Red Pipe Studios
5566913066,http://www.wikidata.org/entity/Q90817944,Kunskapsskolan Education Sweden AB
5566920830,http://www.wikidata.org/entity/Q106580616,Toppab AB
5566922737,http://www.wikidata.org/entity/Q61788464,Örbyhus Gods AB
5566930417,http://www.wikidata.org/entity/Q90882299,Nytida Blichergruppen AB
5566932694,http://www.wikidata.org/entity/Q90835208,GeMin AB
5566938881,http://www.wikidata.org/entity/Q18287176,Besqab
